Region,Ad,Subject,Y
NE,1,1498,0
NE,1,1499,1
NE,1,1500,0
NE,1,1501,0
NE,1,1502,1
NE,1,1503,0
NE,1,1504,1
NE,1,1505,0
NE,1,1506,0
NE,1,1507,0
NE,1,1508,0
NE,1,1509,0
NE,1,1510,0
NE,1,1511,0
NE,1,1512,0
NE,1,1513,0
NE,1,1514,0
NE,1,1515,0
NE,1,1516,0
NE,1,1517,0
NE,1,1518,1
NE,1,1519,0
NE,1,1520,1
NE,1,1521,0
NE,1,1522,0
NE,1,1523,0
NE,1,1524,0
NE,1,1525,1
NE,1,1526,1
NE,1,1527,0
NE,1,1528,1
NE,1,1529,0
NE,1,1530,0
NE,1,1531,0
NE,1,1532,1
NE,1,1533,0
NE,1,1534,0
NE,1,1535,0
NE,1,1536,0
NE,1,1537,0
NE,1,1538,1
NE,1,1539,0
NE,1,1540,0
NE,1,1541,0
NE,1,1542,1
NE,1,1543,0
NE,1,1544,1
NE,1,1545,1
NE,1,1546,1
NE,1,1547,0
NE,1,1548,0
NE,1,1549,0
NE,1,1550,0
NE,1,1551,1
NE,1,1552,1
NE,1,1553,1
NE,1,1554,0
NE,1,1555,1
NE,1,1556,0
NE,1,1557,0
NE,1,1558,0
NE,1,1559,0
NE,1,1560,1
NE,1,1561,0
NE,1,1562,0
NE,1,1563,0
NE,1,1564,0
NE,1,1565,0
NE,1,1566,1
NE,1,1567,0
NE,1,1568,0
NE,1,1569,0
NE,1,1570,0
NE,1,1571,1
NE,1,1572,0
NE,1,1573,1
NE,1,1574,0
NE,1,1575,0
NE,1,1576,1
NE,1,1577,0
NE,1,1578,0
NE,1,1579,0
NE,1,1580,0
NE,1,1581,0
NE,1,1582,1
NE,1,1583,0
NE,1,1584,1
NE,1,1585,0
NE,1,1586,0
NE,1,1587,1
NE,1,1588,0
NE,1,1589,1
NE,1,1590,0
NE,1,1591,0
NE,1,1592,0
NE,1,1593,0
NE,1,1594,1
NE,1,1595,0
NE,1,1596,1
NE,1,1597,0
NE,1,1598,0
NE,1,1599,0
NE,1,1600,0
NE,1,1601,0
NE,1,1602,1
NE,1,1603,0
NE,1,1604,0
NE,1,1605,0
NE,1,1606,1
NE,1,1607,0
NE,1,1608,0
NE,1,1609,1
NE,1,1610,1
NE,1,1611,0
NE,1,1612,0
NE,1,1613,1
NE,1,1614,0
NE,1,1615,0
NE,1,1616,1
NE,1,1617,0
NE,1,1618,1
NE,1,1619,0
NE,1,1620,0
NE,1,1621,1
NE,1,1622,0
NE,1,1623,1
NE,1,1624,1
NE,1,1625,0
NE,1,1626,1
NE,1,1627,0
NE,1,1628,0
NE,1,1629,1
NE,1,1630,1
NE,1,1631,1
NE,1,1632,0
NE,1,1633,0
NE,1,1634,0
NE,1,1635,1
NE,1,1636,0
NE,1,1637,0
NE,1,1638,1
NE,1,1639,0
NE,1,1640,0
NE,1,1641,0
NE,1,1642,1
NE,1,1643,1
NE,1,1644,0
NE,1,1645,0
NE,1,1646,0
NE,1,1647,0
NE,1,1648,0
NE,1,1649,0
NE,1,1650,0
NE,1,1651,0
NE,1,1652,0
NE,1,1653,0
NE,1,1654,0
NE,1,1655,1
NE,1,1656,1
NE,1,1657,1
NE,1,1658,0
NE,1,1659,0
NE,1,1660,1
NE,1,1661,0
NE,1,1662,0
NE,1,1663,0
NE,1,1664,1
NE,1,1665,1
NE,1,1666,0
NE,1,1667,0
NE,1,1668,0
NE,1,1669,1
NE,1,1670,1
NE,1,1671,0
NE,1,1672,0
NE,1,1673,1
NE,1,1674,0
NE,1,1675,0
NE,1,1676,0
NE,1,1677,0
NE,1,1678,0
NE,1,1679,0
NE,1,1680,0
NE,1,1681,1
NE,1,1682,1
NE,1,1683,0
NE,1,1684,0
NE,1,1685,0
NE,1,1686,0
NE,1,1687,1
NE,1,1688,0
NE,1,1689,0
NE,1,1690,0
NE,1,1691,0
NE,1,1692,0
NE,1,1693,0
NE,1,1694,0
NE,1,1695,1
NE,1,1696,0
NE,1,1697,0
NE,1,1698,0
NE,1,1699,0
NE,1,1700,0
NE,1,1701,1
NE,1,1702,0
NE,1,1703,0
NE,1,1704,1
NE,1,1705,0
NE,1,1706,0
NE,1,1707,1
NE,1,1708,0
NE,1,1709,0
NE,1,1710,0
NE,1,1711,1
NE,1,1712,1
NE,1,1713,0
NE,1,1714,1
NE,1,1715,0
NE,1,1716,0
NE,1,1717,0
NE,1,1718,0
NE,1,1719,0
NE,1,1720,1
NE,1,1721,0
NE,1,1722,0
NE,1,1723,0
NE,1,1724,0
NE,1,1725,0
NE,1,1726,0
NE,1,1727,1
NE,1,1728,1
NE,1,1729,0
NE,1,1730,0
NE,1,1731,0
NE,1,1732,0
NE,1,1733,0
NE,1,1734,0
NE,1,1735,0
NE,1,1736,0
NE,1,1737,0
NE,1,1738,0
NE,1,1739,0
NE,1,1740,1
NE,1,1741,0
NE,1,1742,0
NE,1,1743,0
NE,1,1744,0
NE,1,1745,0
NE,1,1746,0
NE,1,1747,1
NE,1,1748,0
NE,1,1749,1
NE,1,1750,1
NE,1,1751,0
NE,1,1752,0
NE,1,1753,0
NE,1,1754,0
NE,1,1755,0
NE,1,1756,0
NE,1,1757,0
NE,1,1758,1
NE,1,1759,1
NE,1,1760,0
NE,1,1761,0
NE,1,1762,0
NE,1,1763,1
NE,1,1764,1
NE,1,1765,0
NE,1,1766,1
NE,1,1767,1
NE,1,1768,0
NE,1,1769,0
NE,1,1770,1
NE,1,1771,1
NE,1,1772,0
NE,1,1773,1
NE,1,1774,0
NE,1,1775,0
NE,1,1776,0
NE,1,1777,0
NE,1,1778,1
NE,1,1779,0
NE,1,1780,1
NE,1,1781,0
NE,1,1782,0
NE,1,1783,0
NE,1,1784,1
NE,1,1785,0
NE,1,1786,0
NE,1,1787,0
NE,1,1788,1
NE,1,1789,0
NE,1,1790,0
NE,1,1791,0
NE,1,1792,0
NE,1,1793,1
NE,1,1794,0
NE,1,1795,0
NE,1,1796,0
NE,1,1797,1
NE,1,1798,0
NE,1,1799,1
NE,1,1800,0
NE,1,1801,0
NE,1,1802,0
NE,1,1803,0
NE,1,1804,0
NE,1,1805,0
NE,1,1806,0
NE,1,1807,0
NE,1,1808,1
NE,1,1809,0
NE,1,1810,0
NE,1,1811,1
NE,1,1812,1
NE,1,1813,1
NE,1,1814,1
NE,1,1815,0
NE,1,1816,0
NE,1,1817,0
NE,1,1818,1
NE,1,1819,0
NE,1,1820,1
NE,1,1821,0
NE,1,1822,0
NE,1,1823,1
NE,1,1824,1
NE,1,1825,1
NE,1,1826,0
NE,1,1827,1
NE,1,1828,0
NE,1,1829,0
NE,1,1830,1
NE,1,1831,0
NE,1,1832,1
NE,1,1833,1
NE,1,1834,0
NE,1,1835,0
NE,1,1836,1
NE,1,1837,1
NE,1,1838,1
NE,1,1839,0
NE,1,1840,0
NE,1,1841,1
NE,1,1842,0
NE,1,1843,0
NE,1,1844,0
NE,1,1845,0
NE,1,1846,0
NE,1,1847,1
NE,1,1848,0
NE,1,1849,1
NE,1,1850,1
NE,1,1851,1
NE,1,1852,1
NE,1,1853,1
NE,1,1854,0
NE,1,1855,1
NE,1,1856,0
NE,1,1857,0
NE,1,1858,0
NE,1,1859,1
NE,1,1860,0
NE,1,1861,1
NE,1,1862,0
NE,1,1863,0
NE,1,1864,1
NE,1,1865,0
NE,1,1866,0
NE,1,1867,0
NE,1,1868,0
NE,1,1869,0
NE,1,1870,0
NE,1,1871,1
NE,1,1872,0
NE,1,1873,0
NE,1,1874,0
NE,1,1875,1
NE,1,1876,0
NE,1,1877,1
NE,1,1878,0
NE,1,1879,0
NE,1,1880,0
NE,1,1881,0
NE,1,1882,1
NE,1,1883,0
NE,1,1884,0
NE,1,1885,0
NE,1,1886,1
NE,1,1887,0
NE,1,1888,0
NE,1,1889,0
NE,1,1890,1
NE,1,1891,1
NE,1,1892,0
NE,1,1893,1
NE,1,1894,0
NE,1,1895,1
NE,1,1896,0
NE,1,1897,0
NE,1,1898,0
NE,1,1899,0
NE,1,1900,0
NE,1,1901,0
NE,1,1902,0
NE,1,1903,1
NE,1,1904,1
NE,1,1905,0
NE,1,1906,0
NE,1,1907,0
NE,1,1908,0
NE,1,1909,0
NE,1,1910,0
NE,1,1911,0
NE,1,1912,0
NE,1,1913,0
NE,1,1914,0
NE,1,1915,0
NE,1,1916,0
NE,1,1917,0
NE,1,1918,0
NE,1,1919,0
NE,1,1920,0
NE,1,1921,0
NE,1,1922,0
NE,1,1923,0
NE,1,1924,0
NE,1,1925,1
NE,1,1926,1
NE,1,1927,0
NE,1,1928,0
NE,1,1929,0
NE,1,1930,0
NE,1,1931,1
NE,1,1932,1
NE,1,1933,0
NE,1,1934,0
NE,1,1935,0
NE,1,1936,0
NE,1,1937,1
NE,1,1938,0
NE,1,1939,0
NE,1,1940,0
NE,1,1941,0
NE,1,1942,0
NE,1,1943,0
NE,1,1944,1
NE,1,1945,1
NE,1,1946,1
NE,1,1947,0
NE,1,1948,0
NE,1,1949,0
NE,1,1950,1
NE,1,1951,0
NE,1,1952,0
NE,1,1953,0
NE,1,1954,0
NE,1,1955,0
NE,1,1956,0
NE,1,1957,1
NE,1,1958,0
NE,1,1959,0
NE,1,1960,0
NE,1,1961,1
NE,1,1962,1
NE,1,1963,1
NE,1,1964,1
NE,1,1965,0
NE,1,1966,0
NE,1,1967,0
NE,1,1968,1
NE,1,1969,0
NE,1,1970,0
NE,1,1971,0
NE,1,1972,0
NE,1,1973,1
NE,1,1974,0
NE,1,1975,1
NE,1,1976,0
NE,1,1977,0
NE,1,1978,0
NE,1,1979,0
NE,1,1980,1
NE,1,1981,1
NE,1,1982,1
NE,1,1983,0
NE,1,1984,0
NE,1,1985,0
NE,1,1986,0
NE,1,1987,1
NE,1,1988,0
NE,1,1989,0
NE,1,1990,0
NE,1,1991,1
NE,1,1992,0
NE,1,1993,1
NE,1,1994,0
NE,1,1995,0
NE,1,1996,0
NE,1,1997,0
NE,1,1998,0
NE,1,1999,0
NE,1,2000,1
NE,1,2001,0
NE,1,2002,1
NE,1,2003,0
NE,1,2004,0
NE,1,2005,1
NE,1,2006,0
NE,1,2007,0
NE,1,2008,0
NE,1,2009,0
NE,1,2010,0
NE,1,2011,0
NE,1,2012,0
NE,1,2013,1
NE,1,2014,0
NE,1,2015,1
NE,1,2016,0
NE,1,2017,1
NE,1,2018,1
NE,1,2019,0
NE,1,2020,0
NE,1,2021,0
NE,1,2022,0
NE,1,2023,0
NE,1,2024,0
NE,1,2025,1
NE,1,2026,1
NE,1,2027,0
NE,1,2028,0
NE,1,2029,1
NE,1,2030,0
NE,1,2031,0
NE,1,2032,0
NE,1,2033,0
NE,1,2034,1
NE,1,2035,0
NE,1,2036,0
NE,1,2037,0
NE,1,2038,0
NE,1,2039,0
NE,1,2040,1
NE,1,2041,1
NE,1,2042,1
NE,1,2043,0
NE,1,2044,0
NE,1,2045,1
NE,1,2046,1
NE,1,2047,0
NE,1,2048,0
NE,1,2049,0
NE,1,2050,1
NE,1,2051,0
NE,1,2052,1
NE,1,2053,1
NE,1,2054,0
NE,1,2055,0
NE,1,2056,0
NE,1,2057,0
NE,1,2058,1
NE,1,2059,1
NE,1,2060,0
NE,1,2061,1
NE,1,2062,0
NE,1,2063,1
NE,1,2064,0
NE,1,2065,1
NE,1,2066,0
NE,1,2067,0
NE,1,2068,1
NE,1,2069,0
NE,1,2070,0
NE,1,2071,0
NE,1,2072,0
NE,1,2073,0
NE,1,2074,0
NE,1,2075,1
NE,1,2076,0
NE,1,2077,0
NE,1,2078,0
NE,1,2079,0
NE,1,2080,0
NE,1,2081,0
NE,1,2082,1
NE,1,2083,0
NE,1,2084,0
NE,1,2085,1
NE,1,2086,1
NE,1,2087,1
NE,1,2088,0
NE,1,2089,0
NE,1,2090,0
NE,1,2091,1
NE,1,2092,1
NE,1,2093,0
NE,1,2094,1
NE,1,2095,1
NE,1,2096,0
NE,1,2097,0
NE,1,2098,1
NE,1,2099,1
NE,1,2100,0
NE,1,2101,0
NE,1,2102,1
NE,1,2103,0
NE,1,2104,0
NE,1,2105,0
NE,1,2106,0
NE,1,2107,0
NE,1,2108,1
NE,1,2109,0
NE,1,2110,1
NE,1,2111,0
NE,1,2112,0
NE,1,2113,0
NE,1,2114,0
NE,1,2115,0
NE,1,2116,1
NE,1,2117,1
NE,1,2118,0
NE,1,2119,1
NE,1,2120,0
NE,1,2121,1
NE,1,2122,0
NE,1,2123,0
NE,1,2124,0
NE,1,2125,1
NE,1,2126,1
NE,1,2127,0
NE,1,2128,0
NE,1,2129,0
NE,1,2130,0
NE,1,2131,1
NE,1,2132,0
NE,1,2133,0
NE,1,2134,0
NE,1,2135,0
NE,1,2136,0
NE,1,2137,0
NE,1,2138,0
NE,1,2139,1
NE,1,2140,1
NE,1,2141,1
NE,1,2142,0
NE,1,2143,0
NE,1,2144,0
NE,1,2145,0
NE,1,2146,1
NE,1,2147,0
NE,1,2148,0
NE,1,2149,0
NE,1,2150,0
NE,1,2151,1
NE,1,2152,0
NE,1,2153,0
NE,1,2154,0
NE,1,2155,0
NE,1,2156,0
NE,1,2157,0
NE,1,2158,0
NE,1,2159,0
NE,1,2160,1
NE,1,2161,0
NE,1,2162,0
NE,1,2163,0
NE,1,2164,1
NE,1,2165,0
NE,1,2166,0
NE,1,2167,1
NE,1,2168,0
NE,1,2169,0
NE,1,2170,1
NE,1,2171,0
NE,1,2172,1
NE,1,2173,0
NE,1,2174,0
NE,1,2175,0
NE,1,2176,0
NE,1,2177,0
NE,1,2178,0
NE,1,2179,0
NE,1,2180,0
NE,1,2181,1
NE,1,2182,0
NE,1,2183,1
NE,1,2184,0
NE,1,2185,0
NE,1,2186,0
NE,1,2187,0
NE,1,2188,1
NE,1,2189,1
NE,1,2190,0
NE,1,2191,0
NE,1,2192,0
NE,1,2193,1
NE,1,2194,1
NE,1,2195,0
NE,1,2196,0
NE,1,2197,0
NE,1,2198,0
NE,1,2199,0
NE,1,2200,0
NE,1,2201,0
NE,1,2202,0
NE,1,2203,0
NE,1,2204,1
NE,1,2205,0
NE,1,2206,0
NE,1,2207,0
NE,1,2208,0
NE,1,2209,0
NE,1,2210,0
NE,1,2211,0
NE,1,2212,0
NE,1,2213,1
NE,1,2214,0
NE,1,2215,1
NE,1,2216,0
NE,1,2217,1
NE,1,2218,1
NE,1,2219,0
NE,1,2220,0
NE,1,2221,0
NE,1,2222,0
NE,1,2223,0
NE,1,2224,0
NE,1,2225,0
NE,1,2226,1
NE,1,2227,0
NE,1,2228,0
NE,1,2229,0
NE,1,2230,0
NE,1,2231,0
NE,1,2232,1
NE,1,2233,0
NE,1,2234,0
NE,1,2235,0
NE,1,2236,1
NE,1,2237,0
NE,1,2238,0
NE,1,2239,0
NE,1,2240,0
NE,1,2241,0
NE,1,2242,0
NE,1,2243,0
NE,1,2244,1
NE,1,2245,0
NE,1,2246,0
NE,1,2247,0
NE,1,2248,1
NE,1,2249,0
NE,1,2250,1
NE,1,2251,0
NE,1,2252,0
NE,1,2253,0
NE,1,2254,1
NE,1,2255,0
NE,1,2256,0
NE,1,2257,0
NE,1,2258,0
NE,1,2259,1
NE,1,2260,0
NE,1,2261,0
NE,1,2262,0
NE,1,2263,0
NE,1,2264,0
NE,1,2265,1
NE,1,2266,0
NE,1,2267,0
NE,1,2268,0
NE,1,2269,1
NE,1,2270,0
NE,1,2271,0
NE,1,2272,0
NE,1,2273,0
NE,1,2274,1
NE,1,2275,0
NE,1,2276,1
NE,1,2277,0
NE,1,2278,0
NE,1,2279,1
NE,1,2280,0
NE,1,2281,0
NE,1,2282,0
NE,1,2283,0
NE,1,2284,0
NE,1,2285,0
NE,1,2286,0
NE,1,2287,0
NE,1,2288,0
NE,1,2289,0
NE,1,2290,1
NE,1,2291,0
NE,1,2292,0
NE,1,2293,0
NE,1,2294,0
NE,1,2295,1
NE,1,2296,1
NE,1,2297,0
NE,1,2298,0
NE,1,2299,1
NE,1,2300,1
NE,1,2301,1
NE,1,2302,0
NE,1,2303,1
NE,1,2304,0
NE,1,2305,1
NE,1,2306,0
NE,1,2307,0
NE,1,2308,0
NE,1,2309,1
NE,1,2310,0
NE,1,2311,0
NE,1,2312,0
NE,1,2313,1
NE,1,2314,0
NE,1,2315,0
NE,1,2316,0
NE,1,2317,0
NE,1,2318,0
NE,1,2319,1
NE,1,2320,0
NE,1,2321,1
NE,1,2322,0
NE,1,2323,0
NE,1,2324,0
NE,1,2325,1
NE,1,2326,0
NE,1,2327,0
NE,1,2328,0
NE,1,2329,0
NE,1,2330,0
NE,1,2331,0
NE,1,2332,0
NE,1,2333,0
NE,1,2334,0
NE,1,2335,0
NE,1,2336,1
NE,1,2337,1
NE,1,2338,0
NE,1,2339,1
NE,1,2340,0
NE,1,2341,1
NE,1,2342,0
NE,1,2343,0
NE,1,2344,0
NE,1,2345,1
NE,1,2346,1
NE,1,2347,0
NE,1,2348,1
NE,1,2349,0
NE,1,2350,0
NE,1,2351,0
NE,1,2352,0
NE,1,2353,1
NE,1,2354,0
NE,1,2355,1
NE,1,2356,0
NE,1,2357,0
NE,1,2358,1
NE,1,2359,0
NE,1,2360,0
NE,1,2361,0
NE,1,2362,0
NE,1,2363,0
NE,1,2364,0
NE,1,2365,0
NE,1,2366,1
NE,1,2367,0
NE,1,2368,1
NE,1,2369,0
NE,1,2370,0
NE,1,2371,0
NE,1,2372,0
NE,1,2373,0
NE,1,2374,0
NE,1,2375,0
NE,1,2376,1
NE,1,2377,0
NE,1,2378,1
NE,1,2379,0
NE,1,2380,1
NE,1,2381,0
NE,1,2382,0
NE,1,2383,0
NE,1,2384,1
NE,1,2385,0
NE,1,2386,0
NE,1,2387,0
NE,1,2388,0
NE,1,2389,0
NE,1,2390,1
NE,1,2391,0
NE,1,2392,0
NE,1,2393,0
NE,1,2394,1
NE,1,2395,1
NE,1,2396,0
NE,1,2397,1
NE,1,2398,0
NE,1,2399,0
NE,1,2400,0
NE,1,2401,0
NE,1,2402,1
NE,1,2403,1
NE,1,2404,0
NE,1,2405,0
NE,1,2406,0
NE,1,2407,0
NE,1,2408,0
NE,1,2409,0
NE,1,2410,1
NE,1,2411,0
NE,1,2412,0
NE,1,2413,0
NE,1,2414,0
NE,1,2415,0
NE,1,2416,1
NE,1,2417,1
NE,1,2418,0
NE,1,2419,1
NE,1,2420,1
NE,1,2421,0
NE,1,2422,0
NE,1,2423,0
NE,1,2424,0
NE,1,2425,0
NE,1,2426,0
NE,1,2427,0
NE,1,2428,0
NE,1,2429,0
NE,1,2430,0
NE,1,2431,0
NE,1,2432,1
NE,1,2433,1
NE,1,2434,0
NE,1,2435,0
NE,1,2436,1
NE,1,2437,0
NE,1,2438,0
NE,1,2439,0
NE,1,2440,0
NE,1,2441,0
NE,1,2442,1
NE,1,2443,1
NE,1,2444,0
NE,1,2445,0
NE,1,2446,0
NE,1,2447,0
NE,1,2448,0
NE,1,2449,1
NE,1,2450,1
NE,1,2451,0
NE,1,2452,1
NE,1,2453,1
NE,1,2454,0
NE,1,2455,0
NE,1,2456,1
NE,1,2457,0
NE,1,2458,0
NE,1,2459,0
NE,1,2460,0
NE,1,2461,1
NE,1,2462,0
NE,1,2463,0
NE,1,2464,0
NE,1,2465,0
NE,1,2466,0
NE,1,2467,1
NE,1,2468,0
NE,1,2469,0
NE,1,2470,0
NE,1,2471,1
NE,1,2472,0
NE,1,2473,1
NE,1,2474,0
NE,1,2475,1
NE,1,2476,0
NE,1,2477,0
NE,1,2478,1
NE,1,2479,0
NE,1,2480,1
NE,1,2481,1
NE,1,2482,0
NE,1,2483,1
NE,1,2484,0
NE,1,2485,0
NE,1,2486,0
NE,1,2487,0
NE,1,2488,0
NE,1,2489,0
NE,1,2490,0
NE,1,2491,0
NE,1,2492,1
NE,1,2493,0
NE,1,2494,0
NE,1,2495,1
NE,1,2496,0
NE,1,2497,0
NE,1,2498,0
NE,1,2499,1
NE,1,2500,1
NE,1,2501,0
NE,1,2502,1
NE,1,2503,0
NE,1,2504,0
NE,1,2505,1
NE,1,2506,0
NE,1,2507,0
NE,1,2508,1
NE,1,2509,1
NE,1,2510,1
NE,1,2511,1
NE,1,2512,1
NE,1,2513,0
NE,1,2514,1
NE,1,2515,0
NE,1,2516,0
NE,1,2517,0
NE,1,2518,0
NE,1,2519,0
NE,1,2520,0
NE,1,2521,0
NE,1,2522,0
NE,1,2523,0
NE,1,2524,0
NE,1,2525,0
NE,1,2526,0
NE,1,2527,0
NE,1,2528,1
NE,1,2529,0
NE,1,2530,0
NE,1,2531,0
NE,1,2532,1
NE,1,2533,0
NE,1,2534,0
NE,1,2535,0
NE,1,2536,0
NE,1,2537,0
NE,1,2538,1
NE,1,2539,1
NE,1,2540,0
NE,1,2541,0
NE,1,2542,1
NE,1,2543,0
NE,1,2544,1
NE,1,2545,0
NE,1,2546,1
NE,1,2547,0
NE,1,2548,1
NE,1,2549,1
NE,1,2550,0
NE,1,2551,0
NE,1,2552,0
NE,1,2553,0
NE,1,2554,0
NE,1,2555,1
NE,1,2556,0
NE,1,2557,0
NE,1,2558,1
NE,1,2559,1
NE,1,2560,1
NE,1,2561,0
NE,1,2562,1
NE,1,2563,1
NE,1,2564,0
NE,1,2565,0
NE,1,2566,0
NE,1,2567,0
NE,1,2568,0
NE,1,2569,1
NE,1,2570,0
NE,1,2571,0
NE,1,2572,0
NE,1,2573,1
NE,1,2574,0
NE,1,2575,1
NE,1,2576,0
NE,1,2577,0
NE,1,2578,1
NE,1,2579,0
NE,1,2580,1
NE,1,2581,1
NE,1,2582,0
NE,1,2583,1
NE,1,2584,0
NE,1,2585,0
NE,1,2586,0
NE,1,2587,1
NE,1,2588,1
NE,1,2589,0
NE,1,2590,0
NE,1,2591,0
NE,1,2592,0
NE,1,2593,0
NE,1,2594,0
NE,1,2595,0
NE,1,2596,0
NE,1,2597,0
NE,1,2598,0
NE,1,2599,1
NE,1,2600,0
NE,1,2601,0
NE,1,2602,0
NE,1,2603,0
NE,1,2604,0
NE,1,2605,0
NE,1,2606,0
NE,1,2607,0
NE,1,2608,1
NE,1,2609,0
NE,1,2610,1
NE,1,2611,0
NE,1,2612,0
NE,1,2613,0
NE,1,2614,1
NE,1,2615,0
NE,1,2616,0
NE,1,2617,0
NE,1,2618,0
NE,1,2619,0
NE,1,2620,1
NE,1,2621,0
NE,1,2622,0
NE,1,2623,1
NE,1,2624,0
NE,1,2625,0
NE,1,2626,0
NE,1,2627,1
NE,1,2628,1
NE,1,2629,1
NE,1,2630,0
NE,1,2631,1
NE,1,2632,1
NE,1,2633,0
NE,1,2634,1
NE,1,2635,1
NE,1,2636,1
NE,1,2637,0
NE,1,2638,1
NE,1,2639,0
NE,1,2640,1
NE,1,2641,1
NE,1,2642,0
NE,1,2643,0
NE,1,2644,0
NE,1,2645,0
NE,1,2646,0
NE,1,2647,0
NE,1,2648,0
NE,1,2649,0
NE,1,2650,0
NE,1,2651,0
NE,1,2652,1
NE,1,2653,1
NE,1,2654,0
NE,1,2655,0
NE,1,2656,1
NE,1,2657,1
NE,1,2658,0
NE,1,2659,0
NE,1,2660,0
NE,1,2661,0
NE,1,2662,0
NE,1,2663,0
NE,1,2664,0
NE,1,2665,1
NE,1,2666,1
NE,1,2667,0
NE,1,2668,1
NE,1,2669,0
NE,1,2670,0
NE,1,2671,1
NE,1,2672,0
NE,1,2673,0
NE,1,2674,0
NE,1,2675,1
NE,1,2676,0
NE,1,2677,1
NE,1,2678,0
NE,1,2679,0
NE,1,2680,0
NE,1,2681,1
NE,1,2682,1
NE,1,2683,0
NE,1,2684,1
NE,1,2685,0
NE,1,2686,0
NE,1,2687,0
NE,1,2688,0
NE,1,2689,0
NE,1,2690,1
NE,1,2691,0
NE,1,2692,0
NE,1,2693,0
NE,1,2694,0
NE,1,2695,1
NE,1,2696,0
NE,1,2697,0
NE,1,2698,0
NE,1,2699,1
NE,1,2700,0
NE,1,2701,0
NE,1,2702,1
NE,1,2703,0
NE,1,2704,0
NE,1,2705,1
NE,1,2706,0
NE,1,2707,0
NE,1,2708,0
NE,1,2709,0
NE,1,2710,1
NE,1,2711,1
NE,1,2712,1
NE,1,2713,0
NE,1,2714,0
NE,1,2715,0
NE,1,2716,0
NE,1,2717,0
NE,1,2718,0
NE,1,2719,0
NE,1,2720,0
NE,1,2721,0
NE,1,2722,0
NE,1,2723,0
NE,1,2724,1
NE,1,2725,0
NE,1,2726,1
NE,1,2727,0
NE,1,2728,0
NE,1,2729,0
NE,1,2730,0
NE,1,2731,0
NE,1,2732,1
NE,1,2733,1
NE,1,2734,0
NE,1,2735,0
NE,1,2736,1
NE,1,2737,0
NE,1,2738,0
NE,1,2739,0
NE,1,2740,1
NE,1,2741,1
NE,1,2742,0
NE,1,2743,1
NE,1,2744,1
NE,1,2745,0
NE,1,2746,1
NE,1,2747,0
NE,1,2748,1
NE,1,2749,1
NE,1,2750,0
NE,1,2751,0
NE,1,2752,0
NE,1,2753,1
NE,1,2754,1
NE,1,2755,0
NE,1,2756,1
NE,1,2757,1
NE,1,2758,0
NE,1,2759,1
NE,1,2760,0
NE,1,2761,0
NE,1,2762,0
NE,1,2763,1
NE,1,2764,1
NE,1,2765,1
NE,1,2766,0
NE,1,2767,0
NE,1,2768,0
NE,1,2769,0
NE,1,2770,0
NE,1,2771,0
NE,1,2772,0
NE,1,2773,0
NE,1,2774,1
NE,1,2775,1
NE,1,2776,0
NE,1,2777,0
NE,1,2778,0
NE,1,2779,0
NE,1,2780,0
NE,1,2781,1
NE,1,2782,1
NE,1,2783,1
NE,1,2784,1
NE,1,2785,1
NE,1,2786,0
NE,1,2787,0
NE,1,2788,1
NE,1,2789,1
NE,1,2790,0
NE,1,2791,1
NE,1,2792,1
NE,1,2793,0
NE,1,2794,0
NE,1,2795,0
NE,1,2796,0
NE,1,2797,0
NE,1,2798,1
NE,1,2799,1
NE,1,2800,0
NE,1,2801,0
NE,1,2802,0
NE,1,2803,0
NE,1,2804,0
NE,1,2805,0
NE,1,2806,1
NE,1,2807,0
NE,1,2808,0
NE,1,2809,0
NE,1,2810,1
NE,1,2811,0
NE,1,2812,1
NE,1,2813,0
NE,1,2814,1
NE,1,2815,0
NE,1,2816,1
NE,1,2817,0
NE,1,2818,0
NE,1,2819,1
NE,1,2820,0
NE,1,2821,0
NE,1,2822,1
NE,1,2823,0
NE,1,2824,0
NE,1,2825,0
NE,1,2826,0
NE,1,2827,1
NE,1,2828,0
NE,1,2829,0
NE,1,2830,0
NE,1,2831,1
NE,1,2832,0
NE,1,2833,0
NE,1,2834,0
NE,1,2835,1
NE,1,2836,0
NE,1,2837,0
NE,1,2838,0
NE,1,2839,0
NE,1,2840,0
NE,1,2841,1
NE,1,2842,0
NE,1,2843,0
NE,1,2844,1
NE,1,2845,0
NE,1,2846,0
NE,1,2847,0
NE,1,2848,1
NE,1,2849,0
NE,1,2850,0
NE,1,2851,0
NE,1,2852,0
NE,1,2853,1
NE,1,2854,0
NE,1,2855,0
NE,1,2856,0
NE,1,2857,0
NE,1,2858,0
NE,1,2859,1
NE,1,2860,0
NE,1,2861,1
NE,1,2862,1
NE,1,2863,0
NE,1,2864,1
NE,1,2865,0
NE,1,2866,0
NE,1,2867,0
NE,1,2868,0
NE,1,2869,0
NE,1,2870,1
NE,1,2871,0
NE,1,2872,0
NE,1,2873,0
NE,1,2874,0
NE,1,2875,0
NE,1,2876,0
NE,1,2877,1
NE,1,2878,0
NE,1,2879,0
NE,1,2880,0
NE,1,2881,1
NE,1,2882,0
NE,1,2883,0
NE,1,2884,0
NE,1,2885,0
NE,1,2886,0
NE,1,2887,0
NE,1,2888,0
NE,1,2889,0
NE,1,2890,1
NE,1,2891,1
NE,1,2892,0
NE,1,2893,0
NE,1,2894,0
NE,1,2895,1
